,PRODUCT_NAME,State
86,Mamaearth Almond Hair Mask with Cold Pressed Almond Oil & Vitamin E for Healthy Hair Growth- 200 g,"{'Madhya Pradesh': 6, 'Gujarat': 4, 'Andhra Pradesh': 5, 'Rajasthan': 9, 'Himachal Pradesh': 2, 'Maharashtra': 11, 'Karnataka': 2, 'Uttarakhand': 3, 'Chandigarh': 2, 'Arunachal Pradesh': 2, 'Haryana': 1, 'West Bengal': 1, 'Punjab': 5, 'Uttar Pradesh': 9, 'National Capital Territory of Delhi': 3, 'Goa': 1, 'Odisha': 2, 'Jammu and Kashmir': 1, 'Jharkhand': 1, 'Tamil Nadu': 0}"
87,Oil-Free Face Wash with Apple Cider Vinegar & Salicylic Acid for Acne-Prone Skinâ€“ 100 ml,"{'Madhya Pradesh': 7, 'Gujarat': 5, 'Andhra Pradesh': 3, 'Rajasthan': 3, 'Himachal Pradesh': 3, 'Maharashtra': 11, 'Karnataka': 1, 'Uttarakhand': 1, 'Chandigarh': 2, 'Arunachal Pradesh': 2, 'Haryana': 7, 'West Bengal': 0, 'Punjab': 2, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 5, 'Goa': 4, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
88,Skin Radiance Body Care Kit - Ubtan Body Lotion & Vitamin C Body Lotion - (400 ml each),"{'Madhya Pradesh': 7, 'Gujarat': 0, 'Andhra Pradesh': 1, 'Rajasthan': 3, 'Himachal Pradesh': 1, 'Maharashtra': 6, 'Karnataka': 3, 'Uttarakhand': 1, 'Chandigarh': 2, 'Arunachal Pradesh': 0, 'Haryana': 0, 'West Bengal': 0, 'Punjab': 3, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 2, 'Goa': 1, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
89,Skin Refreshing & Soothing Body Care Kit - Rose Body Lotion + Vitamin C Body Lotion - (400 ml),"{'Madhya Pradesh': 3, 'Gujarat': 2, 'Andhra Pradesh': 3, 'Rajasthan': 3, 'Himachal Pradesh': 4, 'Maharashtra': 3, 'Karnataka': 1, 'Uttarakhand': 1, 'Chandigarh': 0, 'Arunachal Pradesh': 1, 'Haryana': 2, 'West Bengal': 0, 'Punjab': 1, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 4, 'Goa': 3, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 0}"
90,Skin Nourishing Body Care Combo - Ubtan Body Lotion + Rose Body Lotion  - (400 ml),"{'Madhya Pradesh': 1, 'Gujarat': 0, 'Andhra Pradesh': 1, 'Rajasthan': 0, 'Himachal Pradesh': 0, 'Maharashtra': 0, 'Karnataka': 1, 'Uttarakhand': 0, 'Chandigarh': 0, 'Arunachal Pradesh': 1, 'Haryana': 0, 'West Bengal': 0, 'Punjab': 2, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 0, 'Goa': 0, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
91,Vitamin C Body Lotion with Vitamin C & Honey for Radiant Skin - 400 ml   (Pack of 2),"{'Madhya Pradesh': 4, 'Gujarat': 1, 'Andhra Pradesh': 1, 'Rajasthan': 1, 'Himachal Pradesh': 3, 'Maharashtra': 3, 'Karnataka': 0, 'Uttarakhand': 2, 'Chandigarh': 4, 'Arunachal Pradesh': 1, 'Haryana': 0, 'West Bengal': 0, 'Punjab': 1, 'Uttar Pradesh': 0, 'National Capital Territory of Delhi': 0, 'Goa': 0, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
92,Ubtan Body Lotion with Turmeric & Kokum Butter for Glowing Skin - 400 ml  (Pack of 2),"{'Madhya Pradesh': 0, 'Gujarat': 1, 'Andhra Pradesh': 1, 'Rajasthan': 1, 'Himachal Pradesh': 0, 'Maharashtra': 0, 'Karnataka': 0, 'Uttarakhand': 1, 'Chandigarh': 0, 'Arunachal Pradesh': 0, 'Haryana': 2, 'West Bengal': 0, 'Punjab': 0, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 0, 'Goa': 1, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
93,Rose Body Lotion with Rose Water & Milk for Deep Hydration (400 ml) - Pack of 2,"{'Madhya Pradesh': 1, 'Gujarat': 0, 'Andhra Pradesh': 1, 'Rajasthan': 0, 'Himachal Pradesh': 0, 'Maharashtra': 0, 'Karnataka': 0, 'Uttarakhand': 1, 'Chandigarh': 0, 'Arunachal Pradesh': 0, 'Haryana': 1, 'West Bengal': 0, 'Punjab': 0, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 0, 'Goa': 1, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
94,Mamaearth ME Eau De Parfum For a Fragrance As Unique As You - 50 ml,"{'Madhya Pradesh': 18, 'Gujarat': 15, 'Andhra Pradesh': 13, 'Rajasthan': 14, 'Himachal Pradesh': 7, 'Maharashtra': 32, 'Karnataka': 6, 'Uttarakhand': 6, 'Chandigarh': 11, 'Arunachal Pradesh': 8, 'Haryana': 19, 'West Bengal': 5, 'Punjab': 11, 'Uttar Pradesh': 12, 'National Capital Territory of Delhi': 14, 'Goa': 4, 'Odisha': 5, 'Jammu and Kashmir': 1, 'Jharkhand': 3, 'Tamil Nadu': 4}"
95,Vitamin C 100% Natural Lip Care Kit With Lip Scrub & Lip Mask For Pink and Plump Lips - 90 g,"{'Madhya Pradesh': 6, 'Gujarat': 1, 'Andhra Pradesh': 6, 'Rajasthan': 9, 'Himachal Pradesh': 1, 'Maharashtra': 6, 'Karnataka': 2, 'Uttarakhand': 4, 'Chandigarh': 2, 'Arunachal Pradesh': 5, 'Haryana': 1, 'West Bengal': 2, 'Punjab': 3, 'Uttar Pradesh': 6, 'National Capital Territory of Delhi': 1, 'Goa': 2, 'Odisha': 3, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 1}"
96,Almond Conditioner with Almond Oil & Vitamin E for Healthy Hair Growth - 250 ml,"{'Madhya Pradesh': 3, 'Gujarat': 0, 'Andhra Pradesh': 1, 'Rajasthan': 1, 'Himachal Pradesh': 2, 'Maharashtra': 3, 'Karnataka': 3, 'Uttarakhand': 1, 'Chandigarh': 1, 'Arunachal Pradesh': 1, 'Haryana': 2, 'West Bengal': 1, 'Punjab': 0, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 1, 'Goa': 0, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
97,Almond Shampoo with Cold Pressed Almond Oil and Vitamin E for Healthy Hair Growth - 250 ml,"{'Madhya Pradesh': 3, 'Gujarat': 1, 'Andhra Pradesh': 0, 'Rajasthan': 1, 'Himachal Pradesh': 2, 'Maharashtra': 6, 'Karnataka': 3, 'Uttarakhand': 2, 'Chandigarh': 2, 'Arunachal Pradesh': 1, 'Haryana': 4, 'West Bengal': 0, 'Punjab': 1, 'Uttar Pradesh': 0, 'National Capital Territory of Delhi': 1, 'Goa': 0, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 3}"
98,"Almond Hair Oil with Cold Pressed Almond Oil & Vitamin E for Healthy Hair Growth - 150 ml	","{'Madhya Pradesh': 4, 'Gujarat': 4, 'Andhra Pradesh': 5, 'Rajasthan': 3, 'Himachal Pradesh': 1, 'Maharashtra': 7, 'Karnataka': 2, 'Uttarakhand': 3, 'Chandigarh': 1, 'Arunachal Pradesh': 3, 'Haryana': 1, 'West Bengal': 0, 'Punjab': 4, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 3, 'Goa': 2, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 4}"
99,Ubtan Nourishing Cold Cream with Turmeric & Saffron for Glowing Moisturization â€“ 200 g,"{'Madhya Pradesh': 5, 'Gujarat': 4, 'Andhra Pradesh': 7, 'Rajasthan': 7, 'Himachal Pradesh': 1, 'Maharashtra': 14, 'Karnataka': 1, 'Uttarakhand': 3, 'Chandigarh': 1, 'Arunachal Pradesh': 7, 'Haryana': 9, 'West Bengal': 1, 'Punjab': 4, 'Uttar Pradesh': 9, 'National Capital Territory of Delhi': 3, 'Goa': 3, 'Odisha': 2, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 2}"
100,CoCo Nourishing Cold Cream With Coffee and Vitamin E For Rich Moisturization - 200 g,"{'Madhya Pradesh': 2, 'Gujarat': 4, 'Andhra Pradesh': 5, 'Rajasthan': 4, 'Himachal Pradesh': 1, 'Maharashtra': 8, 'Karnataka': 2, 'Uttarakhand': 2, 'Chandigarh': 0, 'Arunachal Pradesh': 3, 'Haryana': 3, 'West Bengal': 2, 'Punjab': 4, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 2, 'Goa': 0, 'Odisha': 0, 'Jammu and Kashmir': 1, 'Jharkhand': 1, 'Tamil Nadu': 2}"
101,Vitamin C Nourishing Cold Cream with Vitamin C & Honey for Illuminating Moisturization - 200 g,"{'Madhya Pradesh': 9, 'Gujarat': 1, 'Andhra Pradesh': 5, 'Rajasthan': 3, 'Himachal Pradesh': 2, 'Maharashtra': 10, 'Karnataka': 1, 'Uttarakhand': 2, 'Chandigarh': 0, 'Arunachal Pradesh': 2, 'Haryana': 3, 'West Bengal': 2, 'Punjab': 4, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 0, 'Goa': 4, 'Odisha': 1, 'Jammu and Kashmir': 2, 'Jharkhand': 1, 'Tamil Nadu': 3}"
102,Ubtan Oil-Free Face Moisturizer for Skin Brightening - 80 ml,"{'Madhya Pradesh': 3, 'Gujarat': 4, 'Andhra Pradesh': 2, 'Rajasthan': 9, 'Himachal Pradesh': 3, 'Maharashtra': 10, 'Karnataka': 3, 'Uttarakhand': 3, 'Chandigarh': 3, 'Arunachal Pradesh': 4, 'Haryana': 5, 'West Bengal': 2, 'Punjab': 3, 'Uttar Pradesh': 5, 'National Capital Territory of Delhi': 6, 'Goa': 1, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 1}"
103,Ubtan Body Care Combo,"{'Madhya Pradesh': 0, 'Gujarat': 0, 'Andhra Pradesh': 0, 'Rajasthan': 0, 'Himachal Pradesh': 0, 'Maharashtra': 1, 'Karnataka': 2, 'Uttarakhand': 0, 'Chandigarh': 0, 'Arunachal Pradesh': 1, 'Haryana': 0, 'West Bengal': 0, 'Punjab': 1, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 1, 'Goa': 1, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
104,Aqua Glow Skin Refreshing Kit for Hydrated & Fresh Skin,"{'Madhya Pradesh': 3, 'Gujarat': 2, 'Andhra Pradesh': 0, 'Rajasthan': 1, 'Himachal Pradesh': 0, 'Maharashtra': 2, 'Karnataka': 0, 'Uttarakhand': 2, 'Chandigarh': 1, 'Arunachal Pradesh': 1, 'Haryana': 1, 'West Bengal': 1, 'Punjab': 1, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 2, 'Goa': 1, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 2}"
105,Aqua Glow Skin Refreshing Combo for Hydrated & Fresh Skin,"{'Madhya Pradesh': 1, 'Gujarat': 1, 'Andhra Pradesh': 0, 'Rajasthan': 1, 'Himachal Pradesh': 1, 'Maharashtra': 3, 'Karnataka': 2, 'Uttarakhand': 1, 'Chandigarh': 0, 'Arunachal Pradesh': 0, 'Haryana': 0, 'West Bengal': 0, 'Punjab': 1, 'Uttar Pradesh': 0, 'National Capital Territory of Delhi': 1, 'Goa': 0, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
106,Mamaearth Vitamin C Tinted 100% Natural Lip Balm with Vitamin C & Honey - 2 g,"{'Madhya Pradesh': 9, 'Gujarat': 3, 'Andhra Pradesh': 4, 'Rajasthan': 6, 'Himachal Pradesh': 4, 'Maharashtra': 11, 'Karnataka': 0, 'Uttarakhand': 4, 'Chandigarh': 3, 'Arunachal Pradesh': 3, 'Haryana': 3, 'West Bengal': 0, 'Punjab': 8, 'Uttar Pradesh': 6, 'National Capital Territory of Delhi': 4, 'Goa': 4, 'Odisha': 2, 'Jammu and Kashmir': 2, 'Jharkhand': 1, 'Tamil Nadu': 2}"
107,Ubtan Tinted 100% Natural Lip Balm with Turmeric & Saffron - 2 g,"{'Madhya Pradesh': 4, 'Gujarat': 4, 'Andhra Pradesh': 4, 'Rajasthan': 4, 'Himachal Pradesh': 1, 'Maharashtra': 1, 'Karnataka': 0, 'Uttarakhand': 1, 'Chandigarh': 2, 'Arunachal Pradesh': 2, 'Haryana': 0, 'West Bengal': 1, 'Punjab': 3, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 2, 'Goa': 1, 'Odisha': 3, 'Jammu and Kashmir': 2, 'Jharkhand': 0, 'Tamil Nadu': 0}"
108,Mamaearth Rose Tinted 100% Natural Lip Balm With Rose Oil and Castor Oil - 2 g,"{'Madhya Pradesh': 17, 'Gujarat': 9, 'Andhra Pradesh': 10, 'Rajasthan': 14, 'Himachal Pradesh': 4, 'Maharashtra': 14, 'Karnataka': 6, 'Uttarakhand': 7, 'Chandigarh': 4, 'Arunachal Pradesh': 11, 'Haryana': 12, 'West Bengal': 2, 'Punjab': 9, 'Uttar Pradesh': 15, 'National Capital Territory of Delhi': 6, 'Goa': 5, 'Odisha': 6, 'Jammu and Kashmir': 1, 'Jharkhand': 5, 'Tamil Nadu': 2}"
109,CoCo Tinted 100% Natural Lip Balm with CoCo and Vitamin E - 2g,"{'Madhya Pradesh': 7, 'Gujarat': 2, 'Andhra Pradesh': 7, 'Rajasthan': 3, 'Himachal Pradesh': 2, 'Maharashtra': 6, 'Karnataka': 3, 'Uttarakhand': 0, 'Chandigarh': 1, 'Arunachal Pradesh': 2, 'Haryana': 4, 'West Bengal': 1, 'Punjab': 3, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 0, 'Goa': 3, 'Odisha': 2, 'Jammu and Kashmir': 2, 'Jharkhand': 2, 'Tamil Nadu': 2}"
110,Mamaearth Cherry Tinted 100% Natural Lip Balm with Cherry and Coconut Oil - 2 g,"{'Madhya Pradesh': 9, 'Gujarat': 7, 'Andhra Pradesh': 10, 'Rajasthan': 9, 'Himachal Pradesh': 5, 'Maharashtra': 15, 'Karnataka': 6, 'Uttarakhand': 2, 'Chandigarh': 3, 'Arunachal Pradesh': 7, 'Haryana': 7, 'West Bengal': 3, 'Punjab': 6, 'Uttar Pradesh': 10, 'National Capital Territory of Delhi': 7, 'Goa': 3, 'Odisha': 4, 'Jammu and Kashmir': 3, 'Jharkhand': 1, 'Tamil Nadu': 4}"
111,Super Strawberry Body Lotion for Kids With Strawberry & Shea Butter - 400 ml,"{'Madhya Pradesh': 4, 'Gujarat': 0, 'Andhra Pradesh': 2, 'Rajasthan': 2, 'Himachal Pradesh': 0, 'Maharashtra': 4, 'Karnataka': 2, 'Uttarakhand': 2, 'Chandigarh': 0, 'Arunachal Pradesh': 3, 'Haryana': 0, 'West Bengal': 1, 'Punjab': 1, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 1, 'Goa': 0, 'Odisha': 0, 'Jammu and Kashmir': 1, 'Jharkhand': 1, 'Tamil Nadu': 0}"
112,Original Orange Body Lotion For Kids With Orange & Shea Butter - 400 ml,"{'Madhya Pradesh': 0, 'Gujarat': 0, 'Andhra Pradesh': 0, 'Rajasthan': 1, 'Himachal Pradesh': 0, 'Maharashtra': 3, 'Karnataka': 0, 'Uttarakhand': 1, 'Chandigarh': 0, 'Arunachal Pradesh': 0, 'Haryana': 0, 'West Bengal': 0, 'Punjab': 0, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 3, 'Goa': 1, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 2, 'Tamil Nadu': 0}"
113,Major Mango Body Lotion For Kids with Mango Butter & Milk Protein - 400 ml,"{'Madhya Pradesh': 0, 'Gujarat': 0, 'Andhra Pradesh': 1, 'Rajasthan': 1, 'Himachal Pradesh': 2, 'Maharashtra': 1, 'Karnataka': 0, 'Uttarakhand': 0, 'Chandigarh': 3, 'Arunachal Pradesh': 0, 'Haryana': 0, 'West Bengal': 0, 'Punjab': 1, 'Uttar Pradesh': 0, 'National Capital Territory of Delhi': 0, 'Goa': 2, 'Odisha': 0, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 2}"
114,Brave Blueberry Body Lotion For Kids with Blueberry and Kokum Butterâ€“ 400 ml,"{'Madhya Pradesh': 1, 'Gujarat': 1, 'Andhra Pradesh': 0, 'Rajasthan': 2, 'Himachal Pradesh': 0, 'Maharashtra': 6, 'Karnataka': 1, 'Uttarakhand': 0, 'Chandigarh': 0, 'Arunachal Pradesh': 4, 'Haryana': 0, 'West Bengal': 0, 'Punjab': 1, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 0, 'Goa': 0, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 1}"
115,Agent Apple Body Lotion for Kids with Apple & Oat Milkâ€“ 400 ml,"{'Madhya Pradesh': 0, 'Gujarat': 0, 'Andhra Pradesh': 0, 'Rajasthan': 2, 'Himachal Pradesh': 0, 'Maharashtra': 4, 'Karnataka': 0, 'Uttarakhand': 0, 'Chandigarh': 0, 'Arunachal Pradesh': 0, 'Haryana': 0, 'West Bengal': 0, 'Punjab': 2, 'Uttar Pradesh': 0, 'National Capital Territory of Delhi': 0, 'Goa': 1, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
116,Charcoal Black Long Stay Kajal with Vitamin C & Chamomile for 11-Hour Smudge-free Stay,"{'Madhya Pradesh': 15, 'Gujarat': 8, 'Andhra Pradesh': 12, 'Rajasthan': 15, 'Himachal Pradesh': 9, 'Maharashtra': 15, 'Karnataka': 8, 'Uttarakhand': 7, 'Chandigarh': 7, 'Arunachal Pradesh': 4, 'Haryana': 12, 'West Bengal': 2, 'Punjab': 10, 'Uttar Pradesh': 10, 'National Capital Territory of Delhi': 8, 'Goa': 6, 'Odisha': 3, 'Jammu and Kashmir': 0, 'Jharkhand': 2, 'Tamil Nadu': 2}"
117,Charcoal Black Long Stay Kajal Kohl Pencil With Castor Oil and Chamomile For 11-Hour Smudge-free Stay with Free Sharpener,"{'Madhya Pradesh': 7, 'Gujarat': 4, 'Andhra Pradesh': 4, 'Rajasthan': 6, 'Himachal Pradesh': 3, 'Maharashtra': 12, 'Karnataka': 7, 'Uttarakhand': 7, 'Chandigarh': 1, 'Arunachal Pradesh': 6, 'Haryana': 11, 'West Bengal': 3, 'Punjab': 3, 'Uttar Pradesh': 7, 'National Capital Territory of Delhi': 8, 'Goa': 8, 'Odisha': 4, 'Jammu and Kashmir': 2, 'Jharkhand': 3, 'Tamil Nadu': 3}"
118,Ubtan Night Cream with Turmeric & Saffron for Skin Brightening â€“ 50 g,"{'Madhya Pradesh': 3, 'Gujarat': 5, 'Andhra Pradesh': 3, 'Rajasthan': 4, 'Himachal Pradesh': 5, 'Maharashtra': 10, 'Karnataka': 2, 'Uttarakhand': 2, 'Chandigarh': 1, 'Arunachal Pradesh': 2, 'Haryana': 2, 'West Bengal': 3, 'Punjab': 1, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 2, 'Goa': 4, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 2}"
119,Ubtan Nourishing Hair Removal Kit With Turmeric & Saffron for Hair Removal & Growth Reduction - 100+50 g,"{'Madhya Pradesh': 13, 'Gujarat': 11, 'Andhra Pradesh': 11, 'Rajasthan': 22, 'Himachal Pradesh': 6, 'Maharashtra': 28, 'Karnataka': 8, 'Uttarakhand': 4, 'Chandigarh': 9, 'Arunachal Pradesh': 14, 'Haryana': 12, 'West Bengal': 6, 'Punjab': 8, 'Uttar Pradesh': 21, 'National Capital Territory of Delhi': 11, 'Goa': 5, 'Odisha': 5, 'Jammu and Kashmir': 1, 'Jharkhand': 6, 'Tamil Nadu': 6}"
120,Vitamin C Under Eye Cream with Gotu Kola & Niacinamide for Brightening Under Eyes - 20 ml,"{'Madhya Pradesh': 9, 'Gujarat': 3, 'Andhra Pradesh': 0, 'Rajasthan': 11, 'Himachal Pradesh': 4, 'Maharashtra': 13, 'Karnataka': 5, 'Uttarakhand': 0, 'Chandigarh': 3, 'Arunachal Pradesh': 7, 'Haryana': 5, 'West Bengal': 3, 'Punjab': 4, 'Uttar Pradesh': 5, 'National Capital Territory of Delhi': 10, 'Goa': 4, 'Odisha': 3, 'Jammu and Kashmir': 2, 'Jharkhand': 0, 'Tamil Nadu': 1}"
121,Ubtan Face Serum with Turmeric & Saffron for Skin Brightening â€“ 30 ml,"{'Madhya Pradesh': 11, 'Gujarat': 1, 'Andhra Pradesh': 3, 'Rajasthan': 8, 'Himachal Pradesh': 3, 'Maharashtra': 10, 'Karnataka': 4, 'Uttarakhand': 6, 'Chandigarh': 3, 'Arunachal Pradesh': 3, 'Haryana': 4, 'West Bengal': 4, 'Punjab': 4, 'Uttar Pradesh': 11, 'National Capital Territory of Delhi': 3, 'Goa': 0, 'Odisha': 3, 'Jammu and Kashmir': 0, 'Jharkhand': 3, 'Tamil Nadu': 2}"
122,Ubtan Day Cream with Turmeric & Saffron for Skin Brightening â€“ 50 g,"{'Madhya Pradesh': 3, 'Gujarat': 5, 'Andhra Pradesh': 5, 'Rajasthan': 5, 'Himachal Pradesh': 2, 'Maharashtra': 6, 'Karnataka': 5, 'Uttarakhand': 1, 'Chandigarh': 1, 'Arunachal Pradesh': 2, 'Haryana': 2, 'West Bengal': 4, 'Punjab': 4, 'Uttar Pradesh': 7, 'National Capital Territory of Delhi': 5, 'Goa': 3, 'Odisha': 5, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 2}"
123,Ubtan Cleansing Milk with Turmeric & Saffron for Gentle Cleansing â€“ 100ml,"{'Madhya Pradesh': 5, 'Gujarat': 1, 'Andhra Pradesh': 2, 'Rajasthan': 4, 'Himachal Pradesh': 2, 'Maharashtra': 2, 'Karnataka': 1, 'Uttarakhand': 1, 'Chandigarh': 2, 'Arunachal Pradesh': 3, 'Haryana': 0, 'West Bengal': 2, 'Punjab': 1, 'Uttar Pradesh': 5, 'National Capital Territory of Delhi': 0, 'Goa': 0, 'Odisha': 3, 'Jammu and Kashmir': 1, 'Jharkhand': 3, 'Tamil Nadu': 1}"
124,Rosehip Face Serum with Rosehip & Gotu Kola for Glowing Skin â€“ 30 ml,"{'Madhya Pradesh': 10, 'Gujarat': 0, 'Andhra Pradesh': 2, 'Rajasthan': 3, 'Himachal Pradesh': 1, 'Maharashtra': 12, 'Karnataka': 7, 'Uttarakhand': 3, 'Chandigarh': 1, 'Arunachal Pradesh': 1, 'Haryana': 6, 'West Bengal': 2, 'Punjab': 3, 'Uttar Pradesh': 9, 'National Capital Territory of Delhi': 1, 'Goa': 3, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 1}"
125,Apple Cider Vinegar Face Mask With Apple Cider Vinegar & Rosehip Oil for Clear and Glowing Skin â€“ 100 g,"{'Madhya Pradesh': 2, 'Gujarat': 5, 'Andhra Pradesh': 0, 'Rajasthan': 5, 'Himachal Pradesh': 2, 'Maharashtra': 10, 'Karnataka': 1, 'Uttarakhand': 3, 'Chandigarh': 0, 'Arunachal Pradesh': 0, 'Haryana': 3, 'West Bengal': 0, 'Punjab': 2, 'Uttar Pradesh': 6, 'National Capital Territory of Delhi': 5, 'Goa': 2, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 1}"
126,Skin Correct Face Serum for Acne Marks & Scars - 15 ml,"{'Madhya Pradesh': 14, 'Gujarat': 3, 'Andhra Pradesh': 8, 'Rajasthan': 10, 'Himachal Pradesh': 3, 'Maharashtra': 19, 'Karnataka': 3, 'Uttarakhand': 9, 'Chandigarh': 6, 'Arunachal Pradesh': 5, 'Haryana': 3, 'West Bengal': 5, 'Punjab': 7, 'Uttar Pradesh': 13, 'National Capital Territory of Delhi': 9, 'Goa': 6, 'Odisha': 7, 'Jammu and Kashmir': 0, 'Jharkhand': 2, 'Tamil Nadu': 0}"
127,"Milky Soft Natural Lip Balm for Babies with Oats, Milk & Calendula â€“ 4g","{'Madhya Pradesh': 5, 'Gujarat': 1, 'Andhra Pradesh': 2, 'Rajasthan': 3, 'Himachal Pradesh': 3, 'Maharashtra': 5, 'Karnataka': 5, 'Uttarakhand': 3, 'Chandigarh': 3, 'Arunachal Pradesh': 5, 'Haryana': 2, 'West Bengal': 2, 'Punjab': 1, 'Uttar Pradesh': 7, 'National Capital Territory of Delhi': 5, 'Goa': 3, 'Odisha': 1, 'Jammu and Kashmir': 1, 'Jharkhand': 2, 'Tamil Nadu': 1}"
128,10% Vitamin C Essence Serum with Vitamin C and Gotu Kola for Skin Illumination â€“ 30ml,"{'Madhya Pradesh': 10, 'Gujarat': 2, 'Andhra Pradesh': 7, 'Rajasthan': 5, 'Himachal Pradesh': 1, 'Maharashtra': 7, 'Karnataka': 1, 'Uttarakhand': 2, 'Chandigarh': 2, 'Arunachal Pradesh': 2, 'Haryana': 6, 'West Bengal': 3, 'Punjab': 4, 'Uttar Pradesh': 10, 'National Capital Territory of Delhi': 7, 'Goa': 1, 'Odisha': 4, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
129,Retinol Face Mask with Retinol and Bakuchi for Fine Lines & Wrinkles - 100 g,"{'Madhya Pradesh': 2, 'Gujarat': 3, 'Andhra Pradesh': 1, 'Rajasthan': 10, 'Himachal Pradesh': 2, 'Maharashtra': 4, 'Karnataka': 5, 'Uttarakhand': 1, 'Chandigarh': 1, 'Arunachal Pradesh': 2, 'Haryana': 6, 'West Bengal': 3, 'Punjab': 4, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 3, 'Goa': 0, 'Odisha': 4, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 0}"
130,Rice Wonder Water With Rice Water & Keratin For Detangled Hair in 7 Seconds - 100 ml,"{'Madhya Pradesh': 10, 'Gujarat': 7, 'Andhra Pradesh': 5, 'Rajasthan': 2, 'Himachal Pradesh': 4, 'Maharashtra': 11, 'Karnataka': 4, 'Uttarakhand': 1, 'Chandigarh': 6, 'Arunachal Pradesh': 6, 'Haryana': 4, 'West Bengal': 3, 'Punjab': 6, 'Uttar Pradesh': 12, 'National Capital Territory of Delhi': 3, 'Goa': 5, 'Odisha': 1, 'Jammu and Kashmir': 1, 'Jharkhand': 2, 'Tamil Nadu': 3}"
